YEAR,MONTH,WAVE,SUB_REG,NEW_STA,FL_REG,NC_REG,MODE_FX,NEW_MODEN,AREA_X,SP_CODE,WGT_AB1C,WGT_AB1H,ALT_FLAG,CHTS_CL,CHTS_H,CHTS_RL,CHTS_VAR_CL,CHTS_VAR_H,CHTS_VAR_RL,CHTS_WAB1C,CHTS_WAB1H,AB1,B2,A,B1,NEW_SCI,NEW_COM,VAR_B2,VAR_AB1,NEW_ST,NEW_MODE,NEW_AREAN,DS,SA_LABEL,GOM_LABEL,ITIS_CODE,SPECIES_CODE,SPECIES,AVGWGT_SRYSMWA,NUMWGT_SRYSMWA,AVGWGT_SRYSMW,NUMWGT_SRYSMW,AVGWGT_SRYSM,NUMWGT_SRYSM,AVGWGT_SRYS,NUMWGT_SRYS,AVGWGT_SRY,NUMWGT_SRY,AVGWGT_SR,NUMWGT_SR,AVGWGT_S,NUMWGT_S,LBSEST_SECSOURCE,MIGRA_GRP,AREA,FIRSTMON,LASTMON,AGGR_AREA,SEASON,NEW_SEASN,AGG_MODEN,JURISDICTION,PS_REG,COUNCILREG,GFMC_FMP,SAFMC_FMU,lbsest_SECwwt,lbsest_SECgwt,LA_B2ratio,TX_B2ratio,Gulf,fed_closed,SID
2002,0,5,7,FLW,1,,7,Priv,4,8835360107,85294.265036038501,11115.4750998785,0,0,0,0,0,0,0,0,0,60894.35432,331100.054,51385.30294,9509.05138,Lutjanus campechanus,red snapper,25419837734,173912194.2,5,4,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,4.075971931,28,4.199846044,45,3.90281032,266,3.329607165,5731,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,Federal,7,7,Y,,248203.679,223606.918,,,Central,0,Central
2002,0,6,7,FLW,1,,7,Priv,3,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,176652.3072,0,0,Lutjanus campechanus,red snapper,93278144.62,0,5,4,Ocean<=10mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,3.90281032,266,3.329607165,5731,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,State,7,7,Y,,0,0,,,Central,2,Central
2002,0,6,7,FLW,1,,7,Priv,4,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,2491.986141,0,0,Lutjanus campechanus,red snapper,0,0,5,4,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,3.90281032,266,3.329607165,5731,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,Federal,7,7,Y,,0,0,,,Central,2,Central
2002,0,1,7,LA,,,5,Cbt,2,8835360107,0,0,0,0,0,80.90608167,0,0,2630.527471,0,0,0,80.90608167,0,0,Lutjanus campechanus,red snapper,2630.527471,0,2,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,6.104470034,306,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,For-Hire,Federal,7,7,Y,,0,0,,,West,2,West
2002,0,2,7,LA,,,5,Cbt,2,8835360107,0,0,0,0,0,587.5233385,0,0,131574.5938,0,0,0,587.5233385,0,0,Lutjanus campechanus,red snapper,131574.5938,0,2,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,6.104470034,306,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,For-Hire,Federal,7,7,Y,,0,0,,,West,2,West
2002,0,3,7,LA,,,5,Cbt,1,8835360107,171.942892103058,0,0,89.07309859,0,0,10013.12138,0,0,171.9428921,0,89.07309859,0,89.07309859,0,Lutjanus campechanus,red snapper,0,10013.12138,2,3,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,4.255665357,2,7.594904241,139,6.104470034,306,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,For-Hire,State,7,7,Y,,676.5016542,609.4609498,,,West,0,West
2002,0,3,7,LA,,,5,Cbt,2,8835360107,46982.993629664503,0,0,14901.38698,0,9937.414806,47273328.98,0,38474913.3,46982.99363,0,14901.38698,9937.414806,14901.38698,0,Lutjanus campechanus,red snapper,38474913.3,47273328.98,2,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,7.643652254,137,7.594904241,139,6.104470034,306,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,113901.0202,102613.5317,,,West,0,West
2002,0,4,7,LA,,,5,Cbt,2,8835360107,29302.218409708399,542.18864819426801,0,13702.02629,499.7130398,10950.74111,45317621.96,231950.5098,47623910.97,29302.21841,542.1886482,14201.73933,10950.74111,13702.02629,499.7130398,Lutjanus campechanus,red snapper,47623910.97,45549572.47,2,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,4.603865535,72,4.603865535,72,6.104470034,306,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,65382.89822,58903.51191,,,West,0,West
2002,0,5,7,LA,,,5,Cbt,2,8835360107,21680.290597631199,0,0,9251.369318,0,4596.039806,16737515.65,0,4067270.577,21680.2906,0,9251.369318,4596.039806,9251.369318,0,Lutjanus campechanus,red snapper,4067270.577,16737515.65,2,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,5.061029709,95,5.061029709,95,6.104470034,306,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,46821.45496,42181.49096,,,West,0,West
2002,0,6,7,LA,,,5,Cbt,2,8835360107,0,0,0,0,0,472.6416259,0,0,134758.043,0,0,0,472.6416259,0,0,Lutjanus campechanus,red snapper,134758.043,0,2,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,6.104470034,306,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,For-Hire,Federal,7,7,Y,,0,0,,,West,2,West
2002,0,2,7,LA,,,7,Priv,5,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,5279.27068,0,0,Lutjanus campechanus,red snapper,28335565.61,0,2,4,Inshore,MRIP,Snapper Grouper,Reef Fish,,,,,,,,6.297041847,24,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,State,7,7,Y,,0,0,,,West,2,West
2002,0,2,7,LA,,,7,Priv,1,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,9242.62693,0,0,Lutjanus campechanus,red snapper,54857025.6,0,2,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,6.297041847,24,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,State,7,7,Y,,0,0,,,West,2,West
2002,0,3,7,LA,,,7,Priv,2,8835360107,39577.849246994803,9497.3933884252801,0,0,0,0,0,0,0,0,0,15851.16734,6177.459634,12489.25817,3361.909164,Lutjanus campechanus,red snapper,21619471.27,79918977.92,2,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,6.734384939,11,6.734384939,11,6.297041847,24,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,Federal,7,7,Y,,99815.46405,89923.84149,,,West,0,West
2002,0,4,7,LA,,,7,Priv,1,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,4003.627252,0,0,Lutjanus campechanus,red snapper,13868713.55,0,2,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,,0,5.926982308,13,6.297041847,24,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,State,7,7,Y,,0,0,,,West,0,West
2002,0,4,7,LA,,,7,Priv,2,8835360107,0,28963.2271553014,0,0,0,0,0,0,0,0,0,10457.23027,501.0866852,0,10457.23027,Lutjanus campechanus,red snapper,287197.8607,57040729.67,2,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,5.926982308,13,5.926982308,13,6.297041847,24,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,Federal,7,7,Y,,65849.6166,59323.97892,,,West,0,West
2002,0,6,7,LA,,,7,Priv,2,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,23180.83991,0,0,Lutjanus campechanus,red snapper,528400636.1,0,2,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,6.297041847,24,6.118475256,330,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,Federal,7,7,Y,,0,0,,,West,2,West
2002,0,2,7,MS,,,5,Cbt,1,8835360107,882.59750761429905,0,0,278.3334361,0,25.13196632,72310.83735,0,494.2065757,882.5975076,0,278.3334361,25.13196632,278.3334361,0,Lutjanus campechanus,red snapper,494.2065757,72310.83735,3,3,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,6.990803881,19,6.180478587,76,4.79440593,186,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,State,7,7,Y,,1945.774465,1752.949969,,,Central,2,Central
2002,0,2,7,MS,,,5,Cbt,2,8835360107,8247.0414752635497,0,0,2449.362769,0,1467.01439,2348132.234,0,1168721.694,8247.041475,0,2449.362769,1467.01439,2449.362769,0,Lutjanus campechanus,red snapper,1168721.694,2348132.234,3,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,5.910370156,57,6.180478587,76,4.79440593,186,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,14476.64061,13042.01857,,,Central,2,Central
2002,0,3,7,MS,,,5,Cbt,1,8835360107,72.257302423345394,0,0,59.81245327,0,360.161009,4782.466104,0,173405.1764,72.25730242,0,59.81245327,360.161009,59.81245327,0,Lutjanus campechanus,red snapper,173405.1764,4782.466104,3,3,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,2.663299032,3,4.497877,48,4.79440593,186,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,For-Hire,State,7,7,Y,,269.0290579,242.3685206,,,Central,0,Central
2002,0,3,7,MS,,,5,Cbt,2,8835360107,9667.9971501420296,0,0,4114.38204,0,2043.406212,3607188.944,0,2341225.829,9667.99715,0,4114.38204,2043.406212,4114.38204,0,Lutjanus campechanus,red snapper,2341225.829,3607188.944,3,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,4.620182198,45,4.497877,48,4.79440593,186,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,19009.19466,17125.40059,,,Central,0,Central
2002,0,4,7,MS,,,5,Cbt,2,8835360107,8672.1366234018697,0,0,4828.43614,0,2810.597934,11905826.91,0,2421115.002,8672.136623,0,4828.43614,2810.597934,4828.43614,0,Lutjanus campechanus,red snapper,2421115.002,11905826.91,3,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,3.861731306,34,3.861731306,34,4.79440593,186,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,18646.123,16798.30901,,,Central,0,Central
2002,0,5,7,MS,,,5,Cbt,2,8835360107,1619.22492769839,0,0,1339.081633,0,3576.68267,1648416.846,0,11740224.68,1619.224928,0,1339.081633,3576.68267,1339.081633,0,Lutjanus campechanus,red snapper,11740224.68,1648416.846,3,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,2.6730775,28,2.6730775,28,4.79440593,186,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,3579.468985,3224.746833,,,Central,0,Central
2002,0,2,7,MS,,,7,Priv,5,8835360107,4636.7286251472697,0,0,0,0,0,0,0,0,0,0,3566.714327,0,3566.714327,0,Lutjanus campechanus,red snapper,0,11555459.83,3,4,Inshore,MRIP,Snapper Grouper,Reef Fish,,,,2.86598,2,2.86598,2,7.507109169,40,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,State,7,7,Y,,26775.71383,24122.26471,,,Central,2,Central
2002,0,2,7,MS,,,7,Priv,1,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,3004.029956,0,0,Lutjanus campechanus,red snapper,8075564.964,0,3,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,2.86598,2,7.507109169,40,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,State,7,7,Y,,0,0,,,Central,2,Central
2002,0,2,7,MS,,,7,Priv,2,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,3726.908953,0,0,Lutjanus campechanus,red snapper,13899535.89,0,3,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,2.86598,2,7.507109169,40,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,Federal,7,7,Y,,0,0,,,Central,2,Central
2002,0,3,7,MS,,,7,Priv,2,8835360107,34020.189096836002,0,0,0,0,0,0,0,0,0,0,19712.32589,21262.16837,19712.32589,0,Lutjanus campechanus,red snapper,126432108.7,212413873.6,3,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,3.804772167,10,3.804772167,10,7.507109169,40,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,Federal,7,7,Y,,147982.5824,133317.6418,,,Central,0,Central
2002,0,4,7,MS,,,7,Priv,2,8835360107,120566.90012177599,12534.137387042299,0,0,0,0,0,0,0,0,0,22152.73051,54161.36012,16468.31446,5684.416049,Lutjanus campechanus,red snapper,721427763.6,143159970.3,3,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,12.94583862,14,12.94583862,14,7.507109169,40,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,Federal,7,7,Y,,166302.9663,149822.4922,,,Central,0,Central
2002,0,5,7,MS,,,7,Priv,5,8835360107,1470.8354859132101,0,0,0,0,0,0,0,0,0,0,987.13791,1974.27582,987.13791,0,Lutjanus campechanus,red snapper,4307985.904,1076996.476,3,4,Inshore,MRIP,Snapper Grouper,Reef Fish,,,,3.284854,1,5.375924599,14,7.507109169,40,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,State,7,7,Y,,7410.552055,6676.173023,,,Central,0,Central
2002,0,5,7,MS,,,7,Priv,2,8835360107,73790.461521560297,0,0,0,0,0,0,0,0,0,0,29581.72709,233921.5424,29581.72709,0,Lutjanus campechanus,red snapper,19029829491,584529085.4,3,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,5.536776183,13,5.375924599,14,7.507109169,40,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,Federal,7,7,Y,,222073.2547,200065.9952,,,Central,0,Central
2002,0,6,7,MS,,,7,Priv,2,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,54630.06563,0,0,Lutjanus campechanus,red snapper,1691752303,0,3,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,7.507109169,40,5.274530397,226,4.555556977,10941,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,Federal,7,7,Y,,0,0,,,Central,2,Central
2003,0,1,7,AL,,,5,Cbt,1,8835360107,0,0,0,0,0,48.76977686,0,0,2301.529461,0,0,0,48.76977686,0,0,Lutjanus campechanus,red snapper,2301.529461,0,4,3,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,7.42280783,2490,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,,,,,,,,,For-Hire,State,7,7,Y,,0,0,,,Central,2,Central
2003,0,1,7,AL,,,5,Cbt,2,8835360107,0,0,0,0,0,1309.696733,0,0,685488.8408,0,0,0,1309.696733,0,0,Lutjanus campechanus,red snapper,685488.8408,0,4,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,7.42280783,2490,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,,,,,,,,,For-Hire,Federal,7,7,Y,,0,0,,,Central,2,Central
2003,0,2,7,AL,,,5,Cbt,2,8835360107,76748.050621530594,0,0,19593.86877,0,21943.725,42289183.97,0,44374543.7,76748.05062,0,19593.86877,21943.725,19593.86877,0,Lutjanus campechanus,red snapper,44374543.7,42289183.97,4,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,7.685429855,356,7.685429855,356,7.42280783,2490,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,150587.304,135664.2378,,,Central,2,Central
2003,0,3,7,AL,,,5,Cbt,2,8835360107,290979.21553352399,6984.2153338831404,0,85344.15039,4744.595032,74076.75274,321895672.4,16078792.63,469818597,290979.2155,6984.215334,90088.74542,74076.75274,85344.15039,4744.595032,Lutjanus campechanus,red snapper,469818597,337974465,4,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,7.323515754,884,7.323515754,884,7.42280783,2490,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,659766.3464,594384.0958,,,Central,0,Central
2003,0,4,7,AL,,,5,Cbt,2,8835360107,150377.706948918,0,0,49340.09787,0,48964.12753,108146908.6,0,114673298.7,150377.7069,0,49340.09787,48964.12753,49340.09787,0,Lutjanus campechanus,red snapper,114673298.7,108146908.6,4,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,6.923826207,567,6.923826207,567,7.42280783,2490,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,341622.2627,307767.8042,,,Central,0,Central
2003,0,5,7,AL,,,5,Cbt,2,8835360107,108568.368645547,0,0,32536.08481,0,39430.20261,55473930.85,0,151396604.3,108568.3686,0,32536.08481,39430.20261,32536.08481,0,Lutjanus campechanus,red snapper,151396604.3,55473930.85,4,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,7.828669226,683,7.828669226,683,7.42280783,2490,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,254714.2459,229472.2936,,,Central,0,Central
2003,0,6,7,AL,,,5,Cbt,2,8835360107,0,0,0,0,0,2136.749613,0,0,1468749.43,0,0,0,2136.749613,0,0,Lutjanus campechanus,red snapper,1468749.43,0,4,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,7.42280783,2490,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,,,,,,,,,For-Hire,Federal,7,7,Y,,0,0,,,Central,2,Central
2003,0,1,7,AL,,,7,Priv,1,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,1757.399183,0,0,Lutjanus campechanus,red snapper,3190070.394,0,4,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,State,7,7,Y,,0,0,,,Central,2,Central
2003,0,1,7,AL,,,7,Priv,2,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,193423.3423,0,0,Lutjanus campechanus,red snapper,17805382931,0,4,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,Federal,7,7,Y,,0,0,,,Central,2,Central
2003,0,2,7,AL,,,7,Priv,1,8835360107,3214.9274229744401,0,0,0,0,0,0,0,0,0,0,822.8751314,6832.87015,822.8751314,0,Lutjanus campechanus,red snapper,25032315.69,779481.5735,4,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,8.613249722,1,5.72937066,20,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,Private,State,7,7,Y,,4714.556635,4247.348319,,,Central,2,Central
2003,0,2,7,AL,,,7,Priv,2,8835360107,89020.909922238396,0,0,0,0,0,0,0,0,0,0,35042.583,117056.3486,35042.583,0,Lutjanus campechanus,red snapper,3057920956,283096517.6,4,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,5.577587551,19,5.72937066,20,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,Federal,7,7,Y,,195453.0747,176083.8511,,,Central,2,Central
2003,0,3,7,AL,,,7,Priv,1,8835360107,0,12581.7985482145,0,0,0,0,0,0,0,0,0,5971.02304,31561.12178,0,5971.02304,Lutjanus campechanus,red snapper,970049797,36723502.75,4,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,4.645407143,7,7.263566187,138,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,Private,State,7,7,Y,,43370.92105,39072.90185,,,Central,0,Central
2003,0,3,7,AL,,,7,Priv,2,8835360107,465856.14102759602,16417.162608040398,0,0,0,0,0,0,0,0,0,144278.4737,342371.9687,142850.8944,1427.579357,Lutjanus campechanus,red snapper,11938281933,1900200198,4,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,7.403467815,131,7.263566187,138,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,Federal,7,7,Y,,1068161.037,962307.2402,,,Central,0,Central
2003,0,4,7,AL,,,7,Priv,1,8835360107,4869.5531901572003,0,0,0,0,0,0,0,0,0,0,3263.228809,2072.150294,3263.228809,0,Lutjanus campechanus,red snapper,4324821.862,8282621.967,4,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,3.28981435,8,6.966411556,154,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,Private,State,7,7,Y,,22732.99488,20480.17557,,,Central,0,Central
2003,0,4,7,AL,,,7,Priv,2,8835360107,401555.46961745899,0,0,0,0,0,0,0,0,0,0,125954.1885,136094.7407,125954.1885,0,Lutjanus campechanus,red snapper,1632732366,3537059792,4,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,7.167868937,146,6.966411556,154,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,Federal,7,7,Y,,902823.1152,813354.1579,,,Central,0,Central
2003,0,5,7,AL,,,7,Priv,1,8835360107,1485.7461970352999,0,0,0,0,0,0,0,0,0,0,1033.171959,0,1033.171959,0,Lutjanus campechanus,red snapper,0,1153439.963,4,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,3.170310652,2,6.771119507,52,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,Private,State,7,7,Y,,6995.730804,6302.460183,,,Central,0,Central
2003,0,5,7,AL,,,7,Priv,2,8835360107,101049.441471293,10841.2194808559,0,0,0,0,0,0,0,0,0,36154.96628,62612.39058,31517.01142,4637.954858,Lutjanus campechanus,red snapper,1206781835,319675485.2,4,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,6.915151862,50,6.771119507,52,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,Federal,7,7,Y,,250017.0824,225240.6148,,,Central,0,Central
2003,0,6,7,AL,,,7,Priv,1,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,19446.79951,0,0,Lutjanus campechanus,red snapper,389603333.1,0,4,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,State,7,7,Y,,0,0,,,Central,2,Central
2003,0,6,7,AL,,,7,Priv,2,8835360107,0,0,0,0,0,0,0,0,0,0,0,0,51229.76014,0,0,Lutjanus campechanus,red snapper,1621316282,0,4,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,6.983200937,364,7.366740237,2854,4.61222447,10019,4.684065526,187251,4.713642505,193583,,,,,,,,,Private,Federal,7,7,Y,,0,0,,,Central,2,Central
2003,0,1,7,FLW,1,,5,Cbt,3,8835360107,0,0,0,0,0,1628.976756,0,0,0,0,0,0,1628.976756,0,0,Lutjanus campechanus,red snapper,0,0,5,3,Ocean<=10mi,MRIP,Snapper Grouper,Reef Fish,,,,,,3.054322924,1,3.259570353,5361,3.272103455,5587,4.61222447,10019,4.684065526,187251,4.713642505,193583,,,,,,,,,For-Hire,State,7,7,Y,,0,0,,,Central,2,Central
2003,0,1,7,FLW,3,,5,Cbt,4,8835360107,37.230849558337702,0,0,26.87310183,0,0,0,0,0,37.23084956,0,26.87310183,0,26.87310183,0,Lutjanus campechanus,red snapper,0,0,5,3,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,3.054322924,1,3.054322924,1,3.259570353,5361,3.272103455,5587,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,Federal,7,7,Y,,87.594766,78.9142036,,,East,2,East
2003,0,1,7,FLW,1,,5,Cbt,4,8835360107,0,0,0,0,0,2766.764528,0,0,3160644.769,0,0,0,2766.764528,0,0,Lutjanus campechanus,red snapper,8217676.4,0,5,3,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,3.054322924,1,3.054322924,1,3.259570353,5361,3.272103455,5587,4.61222447,10019,4.684065526,187251,4.713642505,193583,,,,,,,,,For-Hire,Federal,7,7,Y,,0,0,,,Central,2,Central
2003,0,2,7,FLW,1,,5,Cbt,3,8835360107,4716.9827911715001,0,0,2609.779449,0,4157.237029,236769.8284,0,2402421.271,4716.982791,0,2609.779449,4157.237029,2609.779449,0,Lutjanus campechanus,red snapper,6246295.304,615601.5539,5,3,Ocean<=10mi,MRIP,Snapper Grouper,Reef Fish,,,,3.938095283,67,3.82420199,361,3.259570353,5361,3.272103455,5587,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,State,7,7,Y,,10277.56014,9259.063189,,,Central,2,Central
2003,0,2,7,FLW,1,,5,Cbt,4,8835360107,27640.972957427399,0,0,16389.38715,0,28542.70067,30350362.71,0,35223377.56,27640.97296,0,16389.38715,28542.70067,16389.38715,0,Lutjanus campechanus,red snapper,91580781.66,78910943.04,5,3,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,3.798246715,294,3.82420199,361,3.259570353,5361,3.272103455,5587,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,62250.93591,56081.92424,,,Central,2,Central
2003,0,2,7,FLW,2,,5,Cbt,4,8835360107,282.542263051502,0,0,149.3047663,0,0,0,0,0,282.5422631,0,149.3047663,0,149.3047663,0,Lutjanus campechanus,red snapper,0,0,5,3,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,3.798246715,294,3.82420199,361,3.259570353,5361,3.272103455,5587,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,567.0963381,510.8976019,,,East,2,East
